title,romanized,productId,platform,gameFilename,thumbnailFilename,manualFilename,musicFilename,Store Page
HYDLIDE music collection RENEWAL,Hydlide - Music Collection Renewal,584,Other,PTAE0003a.bin,PTAE0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=584
IRONCLAD,Ironclad,1033,NEOGEO,SKP0011a.bin,SKP0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1033
IRONCLAD,Ironclad,1042,NEOGEO,SKP3001a.bin,SKP3001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1042
IRONCLAD ,Ironclad,1044,NEOGEO,SKP0011a.bin,SKP0011.bmp,SKP0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1044
Jino-Brodiaea's WanderNumber,Jino-Brodiaea's Wander Number,1264,Windows,COM5032a.bin,,COM5032m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1264
JOSHUA,Joshua,1102,X68000,PHA0007a.bin,PHA0007.bmp,PHA0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1102
JUMP HERO,Jump Hero,820,PC-9801,COM0049a.bin,COM0049.bmp,COM0049m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=820
JUMP HERO,Jump Hero,901,PC-9801,COM3020a.bin,COM3020.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=901
JUMP HERO ,Jump Hero,934,PC-9801,COM0049a.bin,COM0049.bmp,COM0049m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=934
JUMPHERO外伝4 〜ブッちぎりアクションワールド〜,Jump Hero Gaiden 4 - Bucchigiri Action World,1208,Windows,COM5002a.bin,,COM5002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1208
Kerosuke's Midwinter Swimming ,Kerosuke's Midwinter Swimming ,953,PC-9801,COM3025a.bin,COM3025.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=953
KIGEN,Kigen,340,PC-9801,RIV0017a.bin,RIV0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=340
KISS OF MURDER -殺意の接吻-,Kiss of Murder - Satsui no Seppun,376,X68000,RIV0020a.bin,RIV0020.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=376
KISS OF MURDER -殺意の接吻-,Kiss of Murder - Satsui no Seppun,480,FM-7,RIV0023a.bin,RIV0023.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=480
KISS OF MURDER -殺意の接吻-,Kiss of Murder - Satsui no Seppun,767,PC-8801,RIV0026a.bin,RIV0026.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=767
Knight Arms THE HYBLID FRAMER,Knight Arms - The Hybrid Framer,1060,X68000,ARS0006a.bin,ARS0006.bmp,ARS0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1060
Knuckle Kid,Knuckle Kid,1088,PC-9801,COM3031a.bin,COM3031.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1088
LEGEND,Legend,1096,PC-8801,QSR0001a.bin,QSR0001.bmp,QSR0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1096
Let's play with muscle,Let's Play With Muscle,1075,PC-9801,COM3030a.bin,COM3030.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1075
Lolly Takashima's - Smack Smack - Touch Me!,Lolly Takashima's - Smack Smack - Touch Me!,929,PC-9801,COM3024a.bin,COM3024.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=929
ＬＵＸＳＯＲ,Luxsor,258,FM77AV,TEL0004a.bin,TEL0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=258
ＬＵＸＳＯＲ,Luxsor,267,PC-8801,TEL0010a.bin,TEL0010.bmp,,TEL0010d.bin,https://www.amusement-center.com/project/egg/game/?product_id=267
Manhattan Requiem,Manhattan Requiem,109,PC-9801,RIV0005a.bin,RIV0005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=109
Manhattan Requiem,Manhattan Requiem,116,PC-8801,RIV0015a.bin,RIV0015.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=116
Manhattan Requiem,Manhattan Requiem,118,X1,RIV0016a.bin,RIV0016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=118
Manhattan Requiem,Manhattan Requiem,360,X68000,RIV0019a.bin,RIV0019.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=360
Manhattan Requiem,Manhattan Requiem,475,FM-7,RIV0022a.bin,RIV0022.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=475
Manhattan Requiem,Manhattan Requiem,821,PC-9801,RIV0028a.bin,RIV0028.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=821
Manhattan Requiem,Manhattan Requiem,1393,PC-8801,RIV0033a.bin,RIV0033.bmp,RIV0033m.bin,RIV0033d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1393
Marvel PuttGolf,Marvel Putt Golf,740,PC-9801,ECOM3005a.bin,COM3005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=740
Marvel PuttGolf 2,Marvel Putt Golf 2,876,PC-9801,COM3016a.bin,COM3016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=876
Metal Slug,Metal Slug,1064,NEOGEO,SKP3003a.bin,SKP3003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1064
METAL SLUG,Metal Slug,1092,NEOGEO,SKP0013a.bin,SKP0013.bmp,SKP0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1092
MIGHTYバトルスキンパニック ,Mighty Battle Skin Panic,950,MSX2,GNX0003a.bin,GNX0003.bmp,GNX0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=950
Mr.Bump,Mr. Bump,548,PC-8801,NCS0013a.bin,NCS0013.bmp,NCS0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=548
MSXTraiN 〜MSXトレイン〜,MSXTraiN - MSX Train,121,MSX2,FAS1002a.bin,FAS1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=121
MSXTraiN2 〜MSXトレイン2号〜,MSXTraiN2 - MSX Train 2-gou,122,MSX2,FAS1003a.bin,FAS1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=122
NAM-1975,NAM-1975,930,NEOGEO,SKP0005a.bin,SKP0005.bmp,SKP0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=930
NAM-1975,NAM-1975,1024,NEOGEO,SKP0005a.bin,SKP0005.bmp,SKP0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1024
NEO平安京エイリアン,Neo Heiankyou Alien,1614,FC,CBC0001a.bin,CBC0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1614
Niko2 〜ニコニコ〜,Niko 2 - Nikoniko,252,MSX2,TEL1005a.bin,TEL1005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=252
Nyanpi,Nyanpi,737,MSX2,COM3004a.bin,COM3004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=737
Nyanpi Collection  ,Nyanpi Collection,778,MSX2,COM3008a.bin,COM3008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=778
Pa☆パ☆ぱずる たぬキッズ,Pa Pa Pazzle - Tanukids,1259,Windows,COM5026a.bin,,COM5026m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1259
Pa☆パ☆ぱずる たぬキッズ 2nd,Pa Pa Pazzle - Tanukids 2nd,1260,Windows,COM5027a.bin,,COM5027m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1260
Pa☆パ☆ぱずる たぬキッズ 3rd,Pa Pa Pazzle - Tanukids 3rd,1261,Windows,COM5028a.bin,,COM5028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1261
Paladin,Paladin,890,PC-8801,BOT3014a.bin,BOT3014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=890
PALAMEDES 〜パラメデス〜,Palamedes,101,MSX2,HOT1001a.bin,HOT1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=101
PALAMEDES〜パラメデス〜（PocketPC版）,Palamedes (Pocket PC-ban),303,MSX2,HOT1003a.bin,HOT1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=303
PEEPING SCANDAL,Peeping Scandal,1038,PC-8801,BOT0037a.bin,BOT0037.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1038
PICOPICO,Pico Pico,238,MSX,MIC1006a.bin,MIC1006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=238
POWER SINGER  ELLANCE・SAGA #1  ,Power Singer - Ellance Saga #1,719,PC-9801,SAC0018a.bin,SAC0018.bmp,SAC0018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=719
POWER SINGER ELLANCE・SAGA #1,Power Singer - Ellance Saga #1,1744,PC-9801,SAC0018a.bin,SAC0018.bmp,SAC0018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1744
Push'n Pop,Push'n Pop,915,PC-9801,COM0047a.bin,COM0047.bmp,COM0047m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=915
Push'n Pop ,Push'n Pop,816,PC-9801,COM0047a.bin,COM0047.bmp,COM0047m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=816
Push'n Pop ,Push'n Pop,924,PC-9801,COM3023a.bin,COM3023.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=924
Red Stack,Red Stack,1502,PC-8801,COS0007a.bin,COS0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1502
RELICS,Relics,198,PC-8801,BOT0001a.bin,BOT0001.bmp,BOT0001m.bin,BOT0001d.bin,https://www.amusement-center.com/project/egg/game/?product_id=198
RELICS,Relics,203,MSX,BOT1001a.bin,BOT1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=203
RELICS,Relics,204,MSX2,BOT1003a.bin,BOT1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=204
RELICS,Relics,668,X1,BOT0026a.bin,BOT0026.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=668
RELICS,Relics,674,FM-7,BOT0027a.bin,BOT0027.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=674
RELICS,Relics,681,PC-9801,BOT0029a.bin,BOT0029.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=681
Relics,Relics,745,MSX,BOT3003a.bin,BOT3003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=745
RELICS,Relics,801,X68000,BOT0032a.bin,BOT0032.bmp,BOT0032m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=801
RELICS,Relics,802,X1,BOT0026a.bin,BOT0026.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=802
RELICS,Relics,803,FM-7,BOT0027a.bin,BOT0027.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=803
RELICS,Relics,804,PC-9801,BOT0029a.bin,BOT0029.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=804
RELICS,Relics,805,MSX2,BOT1003a.bin,BOT1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=805
RELICS,Relics,904,MSX,BOT1001a.bin,BOT1001.bmp,BOT1001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=904
RELICS,Relics,948,X68000,BOT3016a.bin,BOT3016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=948
RELICS,Relics,959,FM-7,BOT3017a.bin,,,,https://www.amusement-center.com/project/egg/game/?product_id=959
RELICS,Relics,968,PC-9801,BOT3018a.bin,BOT3018.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=968
RELICS,Relics,970,FM-7,BOT0027a.bin,BOT0027.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=970
RELICS,Relics,1003,MSX2,BOT3021a.bin,BOT3021.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1003
RELICS,Relics,1179,PC-8801,BOT0039a.bin,BOT0039.bmp,BOT0039m.bin,BOT0039d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1179
RELICS,Relics,1372,X1,BOT0044a.bin,BOT0044.bmp,BOT0044m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1372
RELICS,Relics,1635,MSX2,BOT1018a.bin,BOT1018.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1635
RELICS,Relics,1719,PC-9801,BOT0029a.bin,BOT0029.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1719
RELICS,Relics,1767,X68000,BOT0032a.bin,BOT0032.bmp,BOT0032m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1767
RELICS ,Relics,857,PC-8801,BOT3013a.bin,BOT3013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=857
RELICS ,Relics,984,X1,BOT3019a.bin,BOT3019.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=984
RENEGADE,Renegade,967,Arcade,MIL0011a.bin,MIL0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=967
Revival Xanadu EASY Ver.,Revival Xanadu - Easy Ver.,577,PC-9801,FAL0068a.bin,FAL0068.bmp,FAL0068m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=577
Revival Xanadu EASY Ver.,Revival Xanadu - Easy Ver.,1455,PC-9801,FAL0127a.bin,FAL0127.bmp,FAL0127m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1455
RUDE BREAKER,Rude Breaker,1101,PC-9801,COM3033a.bin,COM3033.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1101
rusty #1,Rusty #1,844,PC-9801,COM0024a.bin,COM0024.bmp,COM0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=844
rusty #1,Rusty #1,1485,PC-9801,COM0024a.bin,COM0024.bmp,COM0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1485
rusty #1  ,Rusty #1,757,PC-9801,COM0024a.bin,COM0024.bmp,COM0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=757
rusty #2,Rusty #2,766,PC-9801,COM0029a.bin,COM0029.bmp,COM0029m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=766
rusty #2,Rusty #2,1143,PC-9801,COM0029a.bin,COM0029.bmp,COM0029m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1143
rusty #3,Rusty #3,783,PC-9801,COM0033a.bin,COM0033.bmp,COM0033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=783
rusty #3,Rusty #3,1172,PC-9801,COM0033a.bin,COM0033.bmp,COM0033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1172
rusty #4,Rusty #4,792,PC-9801,COM0034a.bin,COM0034.bmp,COM0034m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=792
rusty #4,Rusty #4,1454,PC-9801,COM0034a.bin,COM0034.bmp,COM0034m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1454
S.T.G,S.T.G,1296,SFC,ATN0002a.bin,ATN0002.bmp,ATN0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1296
SA・ZI・RI,Sa Zi Ri,466,PC-8801,TEL0033a.bin,TEL0033.bmp,TEL0033m.bin,TEL0033d.bin,https://www.amusement-center.com/project/egg/game/?product_id=466
Saruyama Tengoku  ,Saruyama Tengoku  ,736,PC-9801,COM3003a.bin,COM3003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=736
Satiety king,Satiety King,1109,PC-9801,COM3034a.bin,COM3034.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1109
SDヴァリス,SD Valis,266,Mega Drive,TEL2003a.bin,TEL2003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=266
See・Na,SeeNa,40,PC-8801,SYS0001a.bin,SYS0001.bmp,SYS0001m.bin,SYS0001d.bin,https://www.amusement-center.com/project/egg/game/?product_id=40
SeeNa,SeeNa,1504,PC-8801,SYS0055a.bin,SYS0055.bmp,SYS0055m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1504
SF特攻警備隊ダイナマイト轟轟(冒険編),SF Tokkou Keibi-tai Dynamite Gou Gou (Bouken-hen),1620,MSX,RTG0002a.bin,RTG0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1620
SF特攻警備隊ダイナマイト轟轟(対決編),SF Tokkou Keibi-tai Dynamite Gou Gou (Taiketsu-hen),1619,MSX,RTG0001a.bin,RTG0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1619
SOL-FEACE,Sol-Feace,989,X68000,TEL0047a.bin,TEL0047.bmp,TEL0047m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=989
SPACE DIAMOND  ,Space Diamond,800,PC-8801,BOT3009a.bin,BOT3009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=800
STAR TRADER,Star Trader,521,PC-8801,FAL0062a.bin,FAL0062.bmp,FAL0062m.bin,FAL0062d.bin,https://www.amusement-center.com/project/egg/game/?product_id=521
STORM,Storm,1169,PC-8801,MCN0007a.bin,MCN0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1169
SUPER！！パチンコ,Super!! Pachinko,892,SFC,IMX0008a.bin,IMX0008.bmp,IMX0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=892
SUPERヴァリス 赤き月の乙女,Super Valis - Akakitsuki no Otome,1470,SFC,TEL3001a.bin,TEL3001.bmp,TEL3001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1470
SUPERバトルスキンパニック ,Super Battle Skin Panic,885,PC-9801,GNX0002a.bin,GNX0002.bmp,GNX0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=885
SUPER大戦略,Super Daisenryaku,41,PC-8801,SYS0007a.bin,SYS0007.bmp,,SYS0007d.bin,https://www.amusement-center.com/project/egg/game/?product_id=41
SUPER大戦略,Super Daisenryaku,240,MSX2,MIC1008a.bin,MIC1008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=240
SUPER大戦略68K,Super Daisenryaku 68K,1132,X68000,SYS0048a.bin,SYS0048.bmp,SYS0048m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1132
SUPER大戦略98,Super Daisenryaku 98,1325,PC-9801,SYS0052a.bin,SYS0052.bmp,SYS0052m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1325
SUPER将棋2,Super Shogi 2,1006,SFC,IMX0009a.bin,IMX0009.bmp,IMX0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1006
SUPER花札,Super Hanafuda,900,SFC,IMX0001a.bin,IMX0001.bmp,IMX0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=900
SUPER花札 弐,Super Hanafuda - Ni,987,SFC,IMX0006a.bin,IMX0006.bmp,IMX0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=987
SUPER麻雀,Super Mahjong,893,SFC,IMX0011a.bin,IMX0011.bmp,IMX0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=893
SUPER麻雀2,Super Mahjong 2,995,SFC,IMX0007a.bin,IMX0007.bmp,IMX0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=995
SUPER麻雀3 辛口,Super Mahjong 3 - Karakuchi,1111,SFC,IMX0012a.bin,IMX0012.bmp,IMX0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1111
SUZAKU,Suzaku,658,PC-9801,TEL0041a.bin,TEL0041.bmp,TEL0041m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=658
T.N.T,T.N.T,222,MSX2,BOT1016a.bin,BOT1016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=222
T.N.T,T.N.T,765,MSX2,BOT3008a.bin,BOT3008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=765
T.N.T,T.N.T,866,MSX2,BOT1016a.bin,BOT1016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=866
Taro Bombersan's Bomb Paradise ,Taro Bombersan's Bomb Paradise ,963,PC-9801,COM3026a.bin,COM3026.bmp,COM3026m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=963
THE ATLAS,The Atlas,1558,PC Engine,ART0030a.bin,ART0030.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1558
Ｔｈｅ Ｃａｓｔｌｅ,The Castle,278,PC-8801,EBS0002a.bin,EBS0002.bmp,EBS0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=278
The Castle,The Castle,1332,PC-8801,EBS0014a.bin,EBS0014.bmp,EBS0014m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1332
THE DEATH TRAP,The Death Trap,1142,PC-8801,SQE0002a.bin,SQE0002.bmp,SQE0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1142
THE DEATH TRAP,The Death Trap,1178,PC-9801,SQE0007a.bin,SQE0007.bmp,SQE0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1178
THE MAN I LOVE,The Man I Love,167,PC-8801,THR0003a.bin,THR0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=167
THE MAN I LOVE,The Man I Love,305,X68000,THR0007a.bin,THR0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=305
THE PALMS,The Palms,1153,FM-7,HAM0009a.bin,HAM0009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1153
THE PALMS,The Palms,1531,FM-7,HAM0009a.bin,HAM0009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1531
The Scheme,The Scheme,747,PC-8801,BOT3005a.bin,BOT3005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=747
THE SCREAMER,The Screamer,520,PC-8801,ROM0002a.bin,ROM0002.bmp,ROM0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=520
THE TOWER OF CABIN？ 〜キャビンパニック〜 ,The Tower of Cabin - Cabin Panic,233,MSX2,MIC1003a.bin,MIC1003.bmp,MIC1003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=233
THE TOWER OF CABIN？ 〜キャビンパニック〜 ,The Tower of Cabin - Cabin Panic,806,PC-9801,MIC0032a.bin,MIC0032.bmp,MIC0032m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=806
TOPPLE ZIP,Topple Zip,221,MSX,BOT1015a.bin,BOT1015.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=221
Topple Zip,Topple Zip,746,PC-9801,BOT3004a.bin,BOT3004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=746
